"79.147.105.149","ES",-4.0,40.0,"AS3352 TELEFONICA DE ESPANA","mlab3-mad01",0.120665,877067.44,,"darwin","213.200.103.173","speedtest",1391549002,34742.4,0.139684,"304351f8-fb84-4af5-bf73-b0b1ade9cf8e",3352,"","",21,2,2014,1,4,"20140204"
"79.147.105.149","ES",-4.0,40.0,"AS3352 TELEFONICA DE ESPANA","mlab3-mad01",0.131809,740134.1,,"darwin","213.200.103.173","speedtest",1391550561,40901.363,0.141917,"304351f8-fb84-4af5-bf73-b0b1ade9cf8e",3352,"","",21,2,2014,1,4,"20140204"
"62.42.15.36","ES",-3.7859,43.4703,"AS6739 Cableuropa - ONO","mlab3-mad01",0.043608,2221485.2,,"darwin","213.200.103.173","speedtest",1391551142,1217265.1,0.049569,"e931b20e-0450-45e6-82da-cea061f37584",6739,"39","Santander",21,2,2014,1,4,"20140204"
"85.152.168.77","ES",-5.7667,43.25,"AS12946 Telecable de Asturias,SA","mlab3-mad01",0.028693,2283006.5,,"darwin","213.200.103.173","speedtest",1391551413,2059659.5,0.025854,"731e25f2-ad54-44c6-96b7-083f39b2fe03",12946,"34","Mieres",22,2,2014,1,4,"20140204"
"62.42.15.36","ES",-3.7859,43.4703,"AS6739 Cableuropa - ONO","mlab3-mad01",0.039364,1176454.2,,"darwin","213.200.103.173","speedtest",1391552600,1244736.6,0.044004,"e931b20e-0450-45e6-82da-cea061f37584",6739,"39","Santander",22,2,2014,1,4,"20140204"
"79.144.216.158","ES",-0.3667,39.4667,"AS3352 TELEFONICA DE ESPANA","mlab2-mad01",0.001024,295959.03,,"win32","213.200.103.160","speedtest",1366158772,68295.98,0.119835,"f126dccc-72d7-44cf-9d18-7e2ca5f84cb5",3352,"60","Valencia",0,4,2013,2,17,"20130417"
"176.101.78.183","ES",-8.2043,43.4244,"AS42947 SkynetLink Informatica y Redes SL","mlab2-mad01",0.018811,247320.1,,"darwin","213.200.103.160","speedtest",1366169906,37552.83,0.022963,"4c767e3f-811d-4859-b5cf-5edf1b45d52b",42947,"58","Redes",3,4,2013,2,17,"20130417"
"80.30.7.237","ES",-3.6922,40.4086,"AS3352 TELEFONICA DE ESPANA","mlab2-mad01",0.086078,286130.16,,"linux2","213.200.103.160","speedtest",1366170310,30233.0,0.094822,"f4eb4a82-e6ac-4ecb-9add-73f35d0ff0d8",3352,"29","Madrid",3,4,2013,2,17,"20130417"
"62.57.164.27","ES",2.1741,41.3984,"AS6739 Cableuropa - ONO","mlab2-mad01",0.049792,2280701.0,,"darwin","213.200.103.160","speedtest",1366173275,79665.516,0.043794,"d819736b-5ed3-4984-b542-ae4ca3b45457",6739,"56","Barcelona",4,4,2013,2,17,"20130417"
"176.101.78.183","ES",-8.2043,43.4244,"AS42947 SkynetLink Informatica y Redes SL","mlab2-mad01",0.018638,240585.5,,"darwin","213.200.103.160","speedtest",1366183486,36714.812,0.023925,"4c767e3f-811d-4859-b5cf-5edf1b45d52b",42947,"58","Redes",7,4,2013,2,17,"20130417"
